item_id,user_id,timestamp
34751,115799,1455410901000
51908,166205,1455411434000
30186,72945,1455412306000
8143,267852,1455414812000
13762,17816,1455415170000
11403,308974,1455416678000
16440,33766,1455417172000
32465,91523,1455417192000
7594,105168,1455417389000
27469,180398,1455417454000
32423,140149,1455417653000
33793,302841,1455417778000
3087,73055,1455419348000
7476,126385,1455419351000
1904,272863,1455419742000
60487,312509,1455420307000
59687,65628,1455420387000
57472,72193,1455422823000
56739,159577,1455423318000
3805,319958,1455424192000
26233,200452,1455424326000
58605,87895,1455425087000
27843,123432,1455425112000
47751,89824,1455425327000
43394,99051,1455428479000
34073,23660,1455429867000
32566,63247,1455432775000
9463,314369,1455436483000
17283,64778,1455437433000
37458,94432,1455437834000
7640,93578,1455441665000
56739,309499,1455449069000
56754,313846,1455450429000
56878,14177,1455451874000
16952,212458,1455452336000
51758,261647,1455453552000
30502,232899,1455455148000
19283,295925,1455455276000
51989,155591,1455455720000
32415,176322,1455455900000
22383,305866,1455457232000
45954,181234,1455461481000
32465,105588,1455461592000
50867,149292,1455462379000
22012,65967,1455462944000
46469,124020,1455463096000
3631,11643,1455464554000
64742,107874,1455464628000
39021,69122,1455464631000
1907,69122,1455464667000
5642,233611,1455464933000
23095,242187,1455465222000
13096,81523,1455466124000
63139,318678,1455467467000
34567,233809,1455467919000
8567,212635,1455468240000
7641,171785,1455468888000
36693,129050,1455469033000
33757,230505,1455470901000
28340,121677,1455471322000
48656,109504,1455473754000
29795,314188,1455475555000
57420,119399,1455476017000
20968,260190,1455478323000
37740,21524,1455478786000
54278,155522,1455480298000
57465,231926,1455480308000
6182,9868,1455481084000
3841,97453,1455481087000
37458,252647,1455481476000
34925,162051,1455481557000
16976,46422,1455482128000
17035,284033,1455483773000
18654,97635,1455484227000
26273,294448,1455484387000
50336,153288,1455485846000
59707,30934,1455486887000
4084,130359,1455487985000
4835,303088,1455488790000
52245,38225,1455489221000
17701,72750,1455489884000
39167,315973,1455491359000
34925,149900,1455494108000
28340,246502,1455495122000
11231,127010,1455495221000
39543,83125,1455495678000
10041,56354,1455495735000
47958,27116,1455496604000
32341,103802,1455496871000
27572,57261,1455498888000
12739,149246,1455499598000
25608,99052,1455501177000
32547,272650,1455501764000
17389,80138,1455502551000
2318,88550,1455503341000
15441,165543,1455503620000
65207,165543,1455503707000
9553,172299,1455503752000
34603,193497,1455504911000
28340,231743,1455505433000
23345,268898,1455506305000
6182,244281,1455509454000
14263,12802,1455511263000
27604,162540,1455512737000
27572,55120,1455513085000
62369,293502,1455513419000
12035,293502,1455513615000
43448,310907,1455515120000
23024,39964,1455516772000
65112,311534,1455516879000
47079,159129,1455519517000
63844,310565,1455521957000
46427,318662,1455524917000
43175,313797,1455526330000
63139,116735,1455528136000
44073,12393,1455529618000
33757,12393,1455530439000
46561,140692,1455540008000
60818,68042,1455540027000
44494,6041,1455540416000
46155,6041,1455540536000
17701,16175,1455540974000
47663,132960,1455541333000
44616,316958,1455541362000
2681,97899,1455542367000
42897,23138,1455542988000
51989,22208,1455543323000
62556,7194,1455543448000
15179,11019,1455543632000
10107,176469,1455544540000
56739,318617,1455545318000
13047,304059,1455545634000
30186,193038,1455546131000
17723,46904,1455548245000
46042,138118,1455548511000
14347,219655,1455548756000
16660,170557,1455549046000
46155,6706,1455549134000
16173,116394,1455549838000
44215,98683,1455550062000
29241,138767,1455550104000
55579,187266,1455550238000
62369,93462,1455552369000
36693,156475,1455552564000
2363,10890,1455553684000
47204,51885,1455554923000
4084,142430,1455555148000
47545,8124,1455555213000
60188,81296,1455555275000
63844,245888,1455556048000
59269,125172,1455556060000
8682,102603,1455556189000
34212,309490,1455556720000
31608,209259,1455557623000
24567,127728,1455558518000
45867,256806,1455559203000
45758,268743,1455559431000
22658,16999,1455561580000
53382,234664,1455561639000
7971,213865,1455561913000
36693,198504,1455562004000
17701,84270,1455562237000
12421,63722,1455562537000
23132,84270,1455562723000
59028,263864,1455562736000
13506,24514,1455562765000
28340,114561,1455562933000
35529,312384,1455563824000
59717,213827,1455563965000
29241,126554,1455564148000
3928,264397,1455565183000
47849,33753,1455566558000
49289,157040,1455566575000
37685,230633,1455566991000
58463,114735,1455567113000
59184,161519,1455567923000
30180,127002,1455568563000
31451,232541,1455568972000
54332,9920,1455569076000
29241,186356,1455569289000
52742,221409,1455569327000
53905,216637,1455569745000
10310,240027,1455570929000
47325,244561,1455570957000
63295,292914,1455573184000
35798,101169,1455574129000
19967,201899,1455574133000
47486,274570,1455574151000
2723,90134,1455575768000
56739,97021,1455577841000
22141,118692,1455577870000
53856,71116,1455579387000
63875,11850,1455580447000
63888,135242,1455581533000
40015,188206,1455582414000
58339,95029,1455583215000
40008,2725,1455584214000
59501,264322,1455584347000
5608,288186,1455584698000
28340,115663,1455584707000
51146,214518,1455585800000
5163,315792,1455585974000
47204,120614,1455585974000
6182,219869,1455587139000
11068,67870,1455587399000
21405,94722,1455587685000
5849,94722,1455587808000
20283,305347,1455589966000
5014,199514,1455590171000
28340,109873,1455590228000
34751,131041,1455593225000
38102,121555,1455593299000
64665,319958,1455594188000
36082,153967,1455594260000
4084,118159,1455594554000
37228,95648,1455594913000
63888,249525,1455596067000
29241,120292,1455596638000
32344,129507,1455598092000
44073,20907,1455598845000
33757,20907,1455598921000
50888,41167,1455599033000
12138,197793,1455599099000
11723,179537,1455600974000
24758,241294,1455601840000
1053,219652,1455602019000
61340,168582,1455602225000
15441,72049,1455602814000
27595,76537,1455607113000
26454,76537,1455607194000
64928,164870,1455607226000
64928,148518,1455609868000
30904,295888,1455610315000
30904,295888,1455610315000
41148,156885,1455618721000
53764,247546,1455622520000
8009,128016,1455626009000
45090,265987,1455626744000
46405,169820,1455628347000
33369,207018,1455630328000
25608,26752,1455630591000
25655,297338,1455631506000
60629,147095,1455633109000
17407,83015,1455633263000
1121,302645,1455633997000
10107,18211,1455635654000
56935,216970,1455635742000
64234,216970,1455635766000
195,156707,1455636378000
61792,187326,1455636446000
36082,5280,1455637679000
17701,88441,1455638027000
41673,314935,1455638885000
10600,208675,1455639458000
10545,214978,1455639778000
22611,321668,1455640513000
26940,290708,1455641412000
4084,30460,1455641813000
7413,297578,1455642024000
52912,126713,1455642123000
27782,25686,1455644546000
61823,239019,1455646644000
3808,34304,1455647274000
29371,49244,1455647444000
57727,14011,1455647490000
613,266880,1455647517000
44349,46209,1455647648000
37954,170055,1455648024000
43053,92930,1455648883000
37458,209989,1455649148000
3735,214398,1455649322000
11632,53445,1455650315000
8473,231134,1455650506000
15581,13741,1455650637000
51152,307536,1455651617000
64178,150084,1455651689000
28340,45274,1455651707000
51640,196018,1455652009000
10931,27921,1455653104000
51758,88856,1455653899000
36082,179419,1455654063000
31608,201790,1455654445000
27005,101203,1455655367000
54577,14626,1455655615000
41441,59778,1455656206000
29507,214217,1455656719000
64952,85444,1455657293000
55579,46436,1455658759000
48588,107994,1455659051000
59701,160192,1455659592000
64332,104518,1455659711000
42476,289926,1455659756000
37458,272487,1455659798000
39754,275900,1455660651000
32577,127733,1455661278000
39070,181209,1455661286000
28340,47248,1455661477000
61046,321578,1455662350000
13753,304692,1455662372000
48810,233309,1455663291000
27199,20502,1455663352000
23356,81564,1455664208000
49145,195804,1455664216000
44215,134988,1455664366000
40015,60418,1455664634000
50888,142941,1455665539000
55435,290132,1455665590000
8746,123128,1455665616000
40953,295638,1455665829000
59742,205098,1455666153000
10328,262734,1455666371000
20314,98615,1455667210000
6936,152870,1455668117000
64742,85105,1455668139000
62702,142032,1455668365000
14263,164718,1455668424000
13322,92748,1455668433000
10345,314207,1455668435000
38560,276770,1455668946000
26233,247621,1455669598000
41098,322497,1455669912000
15712,106250,1455670277000
48753,66042,1455670510000
14784,38359,1455670842000
6936,169865,1455671021000
43071,169652,1455671306000
12751,47981,1455671869000
9991,8869,1455673636000
1758,172403,1455673718000
17425,123526,1455674193000
23449,77600,1455674301000
19974,255302,1455674367000
55552,160365,1455674547000
11399,251945,1455674728000
18333,318737,1455675010000
57384,233074,1455675558000
11998,25599,1455676499000
10431,129606,1455677109000
40193,41510,1455677258000
50195,139964,1455677435000
8175,27511,1455677563000
26940,156649,1455677710000
51959,238043,1455678110000
31608,233638,1455678831000
11551,194976,1455678994000
49333,99733,1455679175000
6182,247765,1455679406000
37163,259516,1455680869000
20676,89277,1455681258000
56099,295932,1455681468000
58463,165897,1455681576000
32577,224596,1455682749000
3805,15835,1455683571000
22141,202331,1455684239000
51077,22634,1455684887000
51793,275677,1455685018000
22141,149891,1455685368000
28340,99059,1455687145000
28340,237828,1455687658000
131,288625,1455688047000
54794,224432,1455689890000
5733,306795,1455691217000
54225,126480,1455691573000
39184,51667,1455692408000
37458,266172,1455694768000
16966,296820,1455698097000
43712,159911,1455698500000
62369,296820,1455698519000
56739,132286,1455702053000
35516,87177,1455706410000
3768,183515,1455707550000
59098,86857,1455708575000
166,177717,1455710290000
21743,306720,1455710661000
59022,35229,1455712783000
59022,35229,1455712783000
46941,247299,1455714551000
16524,18036,1455717315000
12759,38529,1455717678000
52905,247841,1455718695000
60629,233472,1455718979000
42034,234646,1455719108000
47963,210376,1455719837000
59832,187253,1455720300000
36823,123405,1455720480000
63888,245873,1455720505000
84,146674,1455720811000
44073,146674,1455721278000
33757,146674,1455721550000
6587,138424,1455721570000
1073,226767,1455722088000
8053,25366,1455722137000
49049,50175,1455722557000
62773,259379,1455722566000
32489,209391,1455723306000
59717,110286,1455723726000
27782,289370,1455724236000
17868,64806,1455724983000
22309,255787,1455725520000
8009,70424,1455725659000
33134,134576,1455726181000
25494,43936,1455726192000
64560,163695,1455726558000
20216,290376,1455726690000
28340,16836,1455726849000
3320,100489,1455727193000
51840,80188,1455727354000
53905,2369,1455728836000
26931,111953,1455730148000
46688,256426,1455730289000
51937,293582,1455731516000
43571,319925,1455731649000
18639,179601,1455731975000
26892,293614,1455732225000
27572,175195,1455732548000
21743,234151,1455733348000
21743,234151,1455733348000
50336,75376,1455733414000
13096,156825,1455733430000
29241,115427,1455733910000
53356,29017,1455734442000
32547,147196,1455735279000
63295,300328,1455735502000
61854,147218,1455736179000
63997,312927,1455737336000
63997,312927,1455737336000
25286,100968,1455737649000
50515,291490,1455737923000
27625,291694,1455738038000
5623,304740,1455738087000
6182,182695,1455738126000
28678,41176,1455738471000
2310,81248,1455738631000
39050,295312,1455738995000
37857,96650,1455739195000
47917,30467,1455739976000
21198,230205,1455740361000
64341,183028,1455740453000
50060,132196,1455740720000
25992,190322,1455740940000
22201,179445,1455741735000
21483,235451,1455743059000
11403,62896,1455743390000
30821,25297,1455744670000
7413,214080,1455744865000
49239,304146,1455745209000
10931,96709,1455745307000
37458,309395,1455745325000
8338,259000,1455745487000
5775,61912,1455745683000
38129,304245,1455745858000
47119,219030,1455745926000
56244,148033,1455746036000
14864,195500,1455746154000
22611,235817,1455746987000
33167,235578,1455747160000
14938,68075,1455747685000
46398,216850,1455748743000
33224,230223,1455749007000
36082,224261,1455750603000
24415,271485,1455751130000
19684,188091,1455752182000
56739,43701,1455752893000
20216,93439,1455753268000
9313,292469,1455754134000
17701,246285,1455754441000
59814,235213,1455754701000
34345,155209,1455755070000
22913,77963,1455755574000
43346,189028,1455755672000
22025,138476,1455756996000
4307,89293,1455757496000
4307,89293,1455757496000
6913,147978,1455757744000
40015,215267,1455757805000
56099,226833,1455759622000
7463,103415,1455760983000
26931,97433,1455761020000
22611,300424,1455761122000
1549,142314,1455763019000
48105,289226,1455763174000
7398,295810,1455763484000
28340,173955,1455764472000
22658,153290,1455765745000
47445,292596,1455766060000
40015,26108,1455766274000
38756,124227,1455766388000
4084,99513,1455766881000
20674,202800,1455767305000
10179,21224,1455769088000
6182,315014,1455769557000
61062,1284,1455770478000
20216,25049,1455770544000
40391,174425,1455771541000
6182,83395,1455771740000
46050,175904,1455771994000
35716,69975,1455772733000
10175,124293,1455775221000
44494,185798,1455775444000
60690,49725,1455777169000
6182,185798,1455777179000
8487,207445,1455777996000
44073,54372,1455777996000
23449,289591,1455778461000
18333,20883,1455778507000
6182,39406,1455778700000
1160,210416,1455779944000
4138,298786,1455780435000
17701,239897,1455782080000
30284,258891,1455785800000
17834,182788,1455788501000
24029,10794,1455788726000
47005,9102,1455796448000
32465,133389,1455796542000
32547,202535,1455796911000
25461,30345,1455798573000
26591,260376,1455798959000
8487,300365,1455800264000
10044,287837,1455801981000
8318,77370,1455802473000
44474,110748,1455804735000
11403,55104,1455805221000
15667,307019,1455806095000
15771,180052,1455807362000
36863,319276,1455808936000
15554,133079,1455809846000
16966,275122,1455811210000
13195,314012,1455811324000
1149,168600,1455811434000
10328,138468,1455812687000
51991,211685,1455813005000
53856,210485,1455814745000
60369,133537,1455814798000
60369,133537,1455814798000
22383,162405,1455815027000
37458,44048,1455816140000
39658,86042,1455816842000
25608,196598,1455816884000
3785,58082,1455817244000
315,267156,1455817568000
1981,72487,1455817606000
8876,132521,1455819088000
7009,271165,1455819107000
13719,58091,1455819139000
40543,247422,1455819231000
10284,184159,1455819538000
32686,225103,1455819728000
43053,317908,1455819752000
64345,34841,1455819832000
1474,122945,1455819897000
15331,309838,1455820400000
28984,308714,1455820465000
15704,90977,1455820811000
31608,43215,1455820830000
19936,191885,1455820999000
3247,89109,1455821001000
4785,110122,1455821279000
18039,286110,1455821314000
52382,227286,1455821423000
61062,174545,1455821927000
6374,105310,1455822011000
31608,214315,1455822067000
53746,84050,1455822490000
39813,112583,1455822695000
36755,292159,1455822914000
53905,190915,1455824277000
34208,52044,1455824401000
33795,37465,1455824484000
26841,142957,1455824801000
46638,108484,1455825776000
49651,265285,1455826058000
5369,139393,1455826154000
15911,317786,1455826504000
27572,197568,1455826590000
60421,72485,1455827064000
23241,19105,1455827257000
17412,95306,1455827417000
60765,231308,1455827515000
25610,64076,1455827704000
13096,79544,1455827950000
44215,81248,1455828012000
11395,257210,1455829105000
33305,219830,1455829218000
22572,210105,1455829857000
29241,57298,1455830190000
2189,247912,1455830218000
51305,134309,1455830478000
55579,134309,1455830832000
4785,176310,1455830840000
53905,293940,1455830919000
39570,95131,1455831929000
19467,317129,1455832436000
21340,170561,1455834759000
11929,148202,1455835145000
16569,293443,1455835221000
61792,212824,1455835772000
8487,286967,1455836143000
28340,281896,1455836420000
37458,140102,1455836581000
53856,85037,1455836871000
56939,11367,1455836979000
35210,164946,1455837113000
49927,24401,1455837765000
10545,75193,1455838456000
31608,289253,1455838477000
16740,44559,1455839987000
29241,31419,1455841566000
56391,180379,1455841724000
65259,168181,1455841863000
27654,211375,1455841903000
55085,310182,1455842924000
8561,243264,1455844848000
39547,24967,1455845619000
24781,132592,1455845726000
40547,125360,1455846043000
44567,195759,1455846205000
18883,297906,1455846473000
44692,189939,1455846715000
24203,238487,1455846937000
41701,62318,1455847086000
63184,24614,1455847129000
5227,6853,1455847846000
22141,280986,1455847851000
21836,264953,1455847869000
37516,295553,1455848091000
55883,174938,1455848364000
966,130878,1455848386000
5935,35932,1455848520000
64952,201896,1455848669000
29985,109150,1455848761000
51084,14115,1455849499000
1121,286835,1455849761000
53764,198622,1455850178000
4084,213306,1455850635000
28340,109168,1455851186000
7757,257853,1455851394000
17701,309241,1455851947000
55113,168217,1455852423000
42893,161942,1455853952000
35238,149963,1455853966000
29241,246318,1455854068000
47293,80880,1455854114000
31653,290380,1455854554000
5162,310665,1455855032000
25608,233930,1455855588000
13469,138429,1455856227000
54800,76579,1455856351000
34472,150476,1455856864000
29241,122943,1455857193000
24255,208571,1455857451000
53905,305723,1455858217000
30547,269011,1455858604000
941,269011,1455858886000
57237,220317,1455859758000
27064,227316,1455859947000
56281,77458,1455860747000
15383,282221,1455861159000
39177,281259,1455861728000
39563,299757,1455862413000
1868,134034,1455863789000
7736,26208,1455864066000
27714,314117,1455864756000
22611,202517,1455866253000
56827,187047,1455867603000
1722,84744,1455875646000
3717,119614,1455876188000
38259,249085,1455877909000
45651,218804,1455881364000
50336,41790,1455884145000
26940,59421,1455884445000
7406,297013,1455885276000
15331,34063,1455885900000
8318,111289,1455888284000
7299,18153,1455889160000
56520,95172,1455889417000
12471,137964,1455890958000
39938,319469,1455891051000
3373,288924,1455891630000
30446,45520,1455891723000
36693,216020,1455892956000
9235,224891,1455893596000
6182,323289,1455894459000
22368,46087,1455895233000
19936,56162,1455895865000
43194,276627,1455898021000
10547,284911,1455898622000
61150,128134,1455898716000
40782,157243,1455899262000
45793,230476,1455899597000
14864,282303,1455900336000
42909,29165,1455900736000
52196,26691,1455901662000
18092,172125,1455902376000
63411,208226,1455903694000
31936,195450,1455903731000
13362,108967,1455904905000
11590,84286,1455906841000
11814,127398,1455906987000
13767,94866,1455907752000
51868,47164,1455907869000
36299,6050,1455908000000
14864,29046,1455908238000
27469,80684,1455908261000
24415,25531,1455908387000
27654,298181,1455909029000
15444,16582,1455909192000
59455,171829,1455909542000
29208,57656,1455909996000
15647,5271,1455911104000
53926,194336,1455911948000
5252,129039,1455912074000
40171,181263,1455914410000
23074,252775,1455914648000
7757,61937,1455915268000
7757,61937,1455915268000
50888,318565,1455915368000
38715,74345,1455915596000
84,78564,1455916576000
53986,250127,1455919204000
4484,306198,1455920962000
17701,4620,1455922541000
37852,309448,1455922561000
33136,319777,1455923670000
53905,139085,1455923784000
44349,241566,1455923971000
40868,135865,1455924889000
32843,198281,1455924945000
26889,149969,1455925001000
32465,113845,1455926500000
28340,44200,1455927217000
34982,231010,1455927572000
36674,282062,1455929363000
17723,78244,1455930196000
3805,316919,1455930500000
43346,276122,1455931036000
53319,296457,1455931441000
53856,227446,1455931814000
19490,284706,1455932061000
3063,56721,1455932372000
53746,49391,1455932460000
37648,281198,1455933044000
31608,285111,1455933667000
58020,241608,1455933916000
48135,280472,1455935750000
39779,208636,1455936469000
54777,59200,1455936690000
40644,125683,1455938519000
11350,66595,1455940533000
61854,92146,1455940827000
53746,123061,1455940949000
57229,303583,1455941468000
50231,139572,1455941738000
11522,119134,1455943696000
59701,315115,1455944835000
36981,187613,1455946376000
14172,271289,1455947186000
2751,95354,1455947490000
18333,104634,1455949572000
16857,142865,1455953095000
34345,160929,1455954576000
37458,160929,1455954602000
49443,119766,1455960093000
64946,150527,1455962875000
56739,92702,1455964832000
12862,170553,1455967698000
12518,229651,1455971051000
30822,224176,1455971327000
15362,163924,1455973914000
720,98778,1455975737000
51537,10687,1455977752000
21628,37164,1455978112000
65218,204459,1455978422000
62369,210630,1455979033000
64356,3056,1455979509000
64946,183375,1455980940000
65259,210560,1455982015000
43053,282441,1455983928000
45041,156319,1455984155000
19054,175764,1455984529000
5554,17000,1455984567000
8841,304193,1455984589000
41442,300759,1455984618000
29241,269840,1455986232000
6182,227125,1455987091000
28340,29110,1455987447000
54247,300939,1455987737000
9146,276338,1455988118000
55603,56334,1455988333000
25992,79740,1455989020000
21272,280120,1455989428000
62773,232767,1455989751000
18485,21735,1455989791000
50786,74630,1455989975000
84,174767,1455990296000
33757,174767,1455990355000
50888,141236,1455991531000
36532,204517,1455991979000
39938,44171,1455992049000
37496,184203,1455992133000
16802,208012,1455992375000
24291,167278,1455992494000
39298,280667,1455992694000
17701,230975,1455992731000
6601,87350,1455992761000
6409,274037,1455992782000
8009,290985,1455992857000
17195,128716,1455993019000
27572,21665,1455993132000
9174,237496,1455993311000
7201,166834,1455993336000
50888,69976,1455993490000
36061,102397,1455993582000
36082,131762,1455993770000
12035,141018,1455993902000
26615,320026,1455994058000
65199,63164,1455994159000
5430,284281,1455994266000
33777,134410,1455994566000
60795,60847,1455994797000
28984,110549,1455994849000
62518,8990,1455995423000
64356,320709,1455995642000
2318,230344,1455996130000
18538,64973,1455996159000
26233,96936,1455996281000
37458,116466,1455996602000
56386,190922,1455996691000
3589,162152,1455996746000
52197,158188,1455996776000
34589,303407,1455996777000
37485,318999,1455997050000
17035,1523,1455997364000
33021,92257,1455997664000
51668,16450,1455997812000
48259,287537,1455998011000
32547,225735,1455998439000
30387,16805,1455998705000
59851,96941,1455999025000
53905,168091,1455999028000
44073,294462,1455999029000
25286,51872,1455999343000
28340,52692,1456000412000
12449,292459,1456001263000
25608,63048,1456001786000
54278,219219,1456002010000
32718,14658,1456002235000
34751,154617,1456002691000
28340,287495,1456003413000
23241,257577,1456003418000
37458,228260,1456003787000
6182,209197,1456004115000
64635,247401,1456005063000
29597,272884,1456006836000
19856,259174,1456006986000
62136,160291,1456007420000
49101,256735,1456008491000
63295,211791,1456008596000
40265,323583,1456009495000
54109,180976,1456010733000
53986,215892,1456011550000
33167,233901,1456011841000
55030,241930,1456012109000
14864,295891,1456012577000
5369,263419,1456012814000
3332,930,1456013362000
45165,302068,1456013420000
42709,237089,1456013467000
26615,70628,1456013544000
47984,56055,1456013703000
52655,72167,1456013820000
42709,256225,1456013930000
40644,180462,1456014705000
42107,165537,1456014732000
3735,96926,1456014797000
37740,10258,1456015054000
26080,322103,1456015123000
46584,171394,1456015379000
24449,137178,1456015660000
40525,61750,1456016310000
24103,51817,1456017066000
28340,204162,1456017770000
25629,209569,1456018047000
51079,97849,1456018207000
61812,221621,1456018566000
30821,58082,1456019106000
59717,65191,1456019551000
45873,169770,1456019595000
58250,198157,1456019792000
52947,68484,1456021760000
8487,212038,1456023211000
17880,79752,1456023348000
19151,278274,1456023944000
52337,293761,1456025201000
38560,219125,1456025358000
36082,180470,1456025690000
51262,287347,1456025741000
45885,194344,1456025828000
56157,71359,1456026434000
54278,198171,1456026740000
5369,253196,1456027124000
36613,165993,1456027237000
12617,243598,1456027907000
6277,253264,1456028559000
14938,6723,1456028653000
50219,86403,1456028717000
8487,95192,1456029915000
52012,47906,1456030748000
23554,157813,1456030947000
2327,196156,1456031154000
58363,253073,1456032879000
34345,120513,1456033885000
51314,237172,1456033964000
12134,267585,1456035102000
48896,110971,1456036007000
47293,48180,1456037315000
61989,53947,1456038796000
54255,295336,1456040185000
43898,248195,1456040330000
53856,149738,1456040498000
30753,42900,1456044357000
55435,147878,1456051216000
30895,59304,1456053153000
12490,258440,1456054358000
8663,79127,1456055051000
17611,235482,1456058045000
32547,42685,1456059383000
8663,162583,1456059496000
61340,166726,1456060034000
58682,316745,1456061466000
32468,245315,1456061613000
15582,153812,1456062114000
31916,242933,1456064455000
6670,196755,1456065165000
38863,211479,1456066178000
47537,96029,1456067031000
26233,49816,1456067723000
28340,51929,1456067752000
20868,236232,1456067992000
941,261250,1456069052000
37442,28735,1456069181000
4658,28735,1456069188000
51478,62836,1456069650000
61816,23757,1456069719000
29021,206287,1456070457000
42163,102284,1456070532000
23836,135311,1456072011000
28340,113144,1456072045000
54255,6114,1456072303000
22582,277615,1456072786000
8663,28677,1456072968000
31594,232072,1456073054000
32861,46581,1456073681000
6399,170456,1456074128000
50336,112164,1456074490000
6182,165969,1456075521000
30821,311336,1456076141000
48298,127609,1456076344000
4950,186138,1456076787000
45838,228693,1456077263000
13362,172373,1456077637000
19920,307161,1456077731000
28340,223618,1456077762000
10175,20862,1456078112000
9056,148904,1456078577000
57953,166800,1456079081000
10175,14471,1456079396000
36483,191106,1456080972000
61675,10334,1456081095000
41673,120731,1456081368000
1742,149326,1456081907000
7021,67112,1456083284000
7021,67112,1456083284000
7021,67112,1456083284000
39938,241214,1456083340000
52955,307699,1456084459000
37458,137036,1456084506000
32465,272915,1456085333000
50890,260558,1456085443000
29758,119603,1456085665000
3485,203264,1456085924000
37575,311831,1456086087000
13790,259794,1456087246000
2580,175912,1456088265000
39938,243640,1456088932000
58363,178366,1456089857000
28340,216142,1456090256000
43092,154030,1456090366000
51489,159296,1456090644000
17846,131087,1456091582000
17846,131087,1456091582000
59289,212061,1456093011000
47140,272493,1456095033000
39938,150773,1456095500000
28340,175341,1456095549000
12730,178668,1456095875000
31608,272308,1456098003000
17701,162749,1456098166000
43534,322641,1456098509000
52062,108016,1456099686000
43431,212491,1456100102000
43431,212491,1456100102000
11403,257906,1456100133000
65065,150413,1456100266000
44165,283629,1456100629000
17701,306834,1456101498000
17701,147177,1456101742000
28340,80125,1456102132000
48588,274220,1456103277000
36082,221007,1456104050000
4335,320074,1456104766000
48875,193439,1456105024000
58306,46983,1456106582000
22672,258455,1456107181000
10107,258455,1456107405000
37458,19941,1456108493000
13223,199417,1456109386000
59832,94284,1456109609000
28340,271209,1456110465000
45660,69116,1456112259000
41667,249698,1456112742000
10139,37380,1456112900000
42229,84579,1456113559000
6956,3220,1456114171000
35761,82619,1456114210000
58181,137001,1456114227000
48959,32525,1456114259000
16643,297051,1456114402000
40015,241171,1456115106000
64241,149468,1456115109000
10161,168300,1456115277000
56739,226898,1456115658000
33462,286831,1456117572000
51305,24800,1456118875000
8351,32394,1456118901000
52780,221503,1456119828000
12277,75667,1456122372000
35313,196036,1456123797000
52742,182817,1456128489000
38258,309297,1456129815000
53856,260104,1456131412000
17868,216810,1456131801000
10161,41526,1456131891000
17701,135199,1456140077000
28340,157001,1456142483000
40391,96160,1456142718000
2743,68278,1456142719000
59427,7888,1456143192000
29925,148111,1456143259000
22747,131624,1456144171000
36181,148111,1456144214000
5608,124408,1456145936000
6755,75725,1456146732000
34982,273049,1456146868000
19440,301003,1456147241000
62167,292828,1456147494000
55579,73005,1456148618000
57143,150788,1456148678000
52875,166888,1456148685000
64665,298495,1456148696000
43948,121938,1456149402000
60839,109351,1456149658000
62437,89489,1456149927000
13762,105102,1456149938000
36390,134661,1456149957000
53972,279887,1456150025000
16173,89432,1456150352000
52656,155267,1456153019000
25992,232427,1456153061000
31962,250505,1456153240000
44215,275566,1456153469000
33777,252208,1456153715000
32489,208948,1456154147000
36532,164596,1456155452000
24415,217375,1456155976000
32577,299583,1456156933000
58522,105185,1456157120000
35167,187463,1456157319000
3718,28155,1456157964000
54800,31329,1456158125000
30446,47866,1456158211000
25608,256019,1456158729000
28340,269563,1456158741000
25908,16655,1456159213000
48583,149136,1456159902000
19122,78461,1456160121000
53905,145538,1456160397000
48914,58594,1456161170000
34345,321893,1456161194000
65059,203713,1456161201000
39301,66174,1456161473000
14931,225915,1456161532000
56739,225915,1456161683000
51051,5148,1456161934000
44578,34668,1456162276000
59701,322356,1456162471000
17723,108636,1456162538000
24860,85601,1456162766000
61492,15963,1456163436000
64946,193989,1456163483000
43352,251353,1456164615000
10793,214896,1456164944000
37458,14181,1456165048000
53856,36637,1456165724000
37458,216746,1456165832000
16857,146706,1456166283000
64946,237569,1456167183000
29241,179722,1456167543000
195,19294,1456167661000
29795,5533,1456168005000
16975,286397,1456168993000
11403,278115,1456169169000
28340,43280,1456169526000
20968,105604,1456170078000
39024,51334,1456170677000
53856,316073,1456170696000
32465,248572,1456170833000
7521,132548,1456170862000
24912,62012,1456170993000
40015,96667,1456171520000
48896,180919,1456171615000
55579,24639,1456172061000
36082,93861,1456172277000
28340,123032,1456172407000
64332,108932,1456172823000
18333,238404,1456173103000
43260,152696,1456174174000
29076,195887,1456174314000
30446,46243,1456174575000
17880,231010,1456174591000
6182,273436,1456175135000
46925,152774,1456175643000
10107,270568,1456176215000
47293,68871,1456176425000
48518,66621,1456176483000
32792,63136,1456176717000
44377,39086,1456177092000
56836,253780,1456177240000
19193,174191,1456177853000
6182,315552,1456178393000
3808,302586,1456179229000
31210,36275,1456180146000
12035,70053,1456180755000
28340,229185,1456181165000
18333,163188,1456181549000
27572,298639,1456182340000
37458,277357,1456182470000
8710,95656,1456182664000
17701,16223,1456182784000
35167,78759,1456182924000
23599,108088,1456183535000
1868,142163,1456183954000
14949,88803,1456184145000
30948,281836,1456184384000
26940,115502,1456184423000
62369,54938,1456185024000
33447,219623,1456185328000
48896,315228,1456185347000
42909,17714,1456185401000
23224,171901,1456186021000
17607,305187,1456186089000
31608,305187,1456186205000
39563,305187,1456186223000
31780,132015,1456186277000
38633,292686,1456187455000
13362,91202,1456187910000
63844,289572,1456188038000
